,a1,a2,a3,a4,a5,a6,b1,b2,b3,b4,b5,b6,z1,z2,z3,z4,z5,z6
9423,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9424,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
9425,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9426,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
9428,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
9429,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9430,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9431,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9432,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9433,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9435,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9437,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9438,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9439,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9440,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9441,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
9442,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
9443,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9444,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
9445,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9446,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
9447,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
9448,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9449,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
9450,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9451,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9452,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
9453,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9454,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
9455,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9457,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9458,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9459,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
9460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9461,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9462,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9465,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
9466,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9467,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0
9468,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
9469,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
9470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9471,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
9472,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9473,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9474,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9475,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9476,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9477,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9478,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9479,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
9480,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9481,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9482,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9483,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
9484,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9485,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9487,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9488,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9489,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9490,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9491,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
9492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9493,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9494,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9495,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9496,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
9497,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9498,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
9499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9500,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9501,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
9502,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
9503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9504,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9505,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9506,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9507,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9508,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9509,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
9510,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
9511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9512,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9513,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9514,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9515,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9516,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
9517,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
9518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9520,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9523,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
9524,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
9525,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9526,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9529,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9530,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9531,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
9532,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9533,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9534,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9535,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
9536,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
9537,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
9538,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9539,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9541,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
9542,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9543,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9546,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9550,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9553,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
9554,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9555,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
9556,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
9557,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9558,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9559,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
9560,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9561,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9562,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9565,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
9566,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9567,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
9568,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
9569,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
9570,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9571,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
9572,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9573,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9574,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9575,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9576,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9577,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9578,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9579,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9580,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9581,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9582,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
9583,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9584,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
9585,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9586,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
9587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9592,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9593,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9594,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9595,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9597,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9598,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9599,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9600,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9601,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9602,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
9603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9605,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
9606,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
9607,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9608,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9610,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9612,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9613,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9614,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9617,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9619,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9620,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9621,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9622,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9623,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
9624,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9625,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9627,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9628,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
9629,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9630,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9631,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9632,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
9633,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
9634,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
9635,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9636,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9637,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9638,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9639,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9640,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9641,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
9642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9643,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
9644,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
9645,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9646,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9647,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9648,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9649,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
9650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9651,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
9652,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9654,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9655,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9657,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
9658,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
9659,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9660,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9661,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9662,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9663,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9664,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9665,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9666,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9667,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
9668,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9669,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9670,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9671,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9672,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
9673,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9674,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9675,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9676,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
9677,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
9678,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
9680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9681,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9682,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9683,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
9684,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9685,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9686,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9687,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9688,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9689,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
9690,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9691,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9692,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9693,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
9694,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
9695,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9697,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9698,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9699,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
9700,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9701,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9702,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9705,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9706,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9710,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
9711,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9712,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
9713,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9714,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9715,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
9716,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9718,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9719,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9720,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9721,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
9722,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9723,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
9724,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9725,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9726,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9727,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9728,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
9729,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9730,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
9731,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9732,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
9733,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9734,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
9735,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9736,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9737,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
9738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9739,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9740,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
9741,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9743,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9744,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
9745,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9746,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
9747,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
9748,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
9749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9750,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
9751,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9753,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
9754,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9755,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9756,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9757,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
9758,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9761,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9764,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9765,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9766,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9767,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9768,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
9769,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9771,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
9772,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
9773,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
9774,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9775,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
9776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9777,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9779,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
